t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, u_vx, u_vy, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
4378114,0.000,0.000,0.030,0.000,0.001,-0.012,0.000,0.000,-0.117,0.000,0.000,0.000,120,120,120,120
4386045,0.000,0.000,0.027,0.000,0.001,-0.013,0.000,0.000,-0.127,0.000,0.000,0.000,120,120,120,120
4393975,0.000,0.000,0.025,0.000,0.001,-0.013,0.000,0.000,-0.139,0.000,0.000,0.000,120,120,120,120
4401902,0.000,0.000,0.026,0.000,0.001,-0.013,0.000,0.000,-0.153,0.000,0.000,0.000,120,120,120,120
4409835,0.000,0.000,0.028,0.000,0.002,-0.013,0.000,0.000,-0.169,0.000,0.000,0.000,120,120,120,120
4417762,0.000,0.000,0.028,0.000,0.002,-0.013,0.000,0.000,-0.187,0.000,0.000,0.000,120,120,120,120
4425694,0.000,0.000,0.029,0.000,0.002,-0.014,0.000,0.000,-0.207,0.000,0.000,0.000,120,120,120,120
4433625,0.000,0.000,0.029,0.000,0.002,-0.014,0.000,0.000,-0.229,0.000,0.000,0.000,120,120,120,120
4441553,0.000,0.000,0.029,0.000,0.002,-0.014,0.000,0.000,-0.253,0.000,0.000,0.000,120,120,120,120
4449477,0.000,0.000,0.030,0.000,0.002,-0.014,0.000,0.000,-0.278,0.000,0.000,0.000,120,120,120,120
4457413,0.000,0.000,0.030,0.000,0.003,-0.015,0.000,0.000,-0.303,0.000,0.000,0.000,120,120,120,120
4465342,0.000,0.000,0.030,0.000,0.003,-0.015,0.000,0.000,-0.328,0.000,0.000,0.000,120,120,120,120
4473269,0.000,0.000,0.027,0.000,0.003,-0.015,0.000,0.000,-0.352,0.000,0.000,0.000,120,120,120,120
4481201,0.000,0.000,0.025,0.000,0.004,-0.015,0.000,0.000,-0.374,0.000,0.000,0.000,120,120,120,120
4489130,0.000,0.000,0.023,0.000,0.004,-0.015,0.000,0.000,-0.394,0.000,0.000,0.000,120,120,120,120
4497058,0.000,0.000,0.025,0.000,0.005,-0.015,0.000,0.000,-0.412,0.000,0.000,0.000,120,120,120,120
4504988,0.000,0.000,0.027,0.000,0.005,-0.015,0.000,0.000,-0.427,0.000,0.000,0.000,120,120,120,120
4512916,0.000,0.000,0.028,0.000,0.006,-0.015,0.000,0.000,-0.439,0.000,0.000,0.000,120,120,120,120
4520846,0.000,0.000,0.028,0.000,0.006,-0.014,0.000,0.000,-0.447,0.000,0.000,0.000,120,120,120,120
4528774,0.000,0.000,0.032,0.000,0.007,-0.014,0.000,0.000,-0.452,0.000,0.000,0.000,120,120,120,120
4536704,0.000,0.000,0.031,0.000,0.007,-0.014,0.000,0.000,-0.455,0.000,0.000,0.000,120,120,120,120
4544634,0.000,0.000,0.031,0.000,0.008,-0.014,0.000,0.000,-0.454,0.000,0.000,0.000,120,120,120,120
4552565,0.000,0.000,0.034,0.000,0.009,-0.014,0.000,0.000,-0.449,0.000,0.000,0.000,120,120,120,120
4560492,0.000,0.000,0.033,0.000,0.009,-0.013,0.000,0.000,-0.442,0.000,0.000,0.000,120,120,120,120
4568421,0.000,0.000,0.029,0.000,0.010,-0.013,0.000,0.000,-0.432,0.000,0.000,0.000,120,120,120,120
4576350,0.000,0.000,0.029,0.000,0.011,-0.013,0.000,0.000,-0.421,0.000,0.000,0.000,120,120,120,120
4584280,0.000,0.000,0.029,0.000,0.011,-0.012,0.000,0.000,-0.407,0.000,0.000,0.000,120,120,120,120
4592883,0.000,0.000,0.030,0.000,0.013,-0.012,0.000,0.000,-0.391,0.000,0.000,0.000,120,120,120,120
4600139,0.000,0.000,0.030,0.000,0.013,-0.011,0.000,0.000,-0.375,0.000,0.000,0.000,120,120,120,120
4608066,0.000,0.000,0.030,0.000,0.013,-0.011,0.000,0.000,-0.360,0.000,0.000,0.000,120,120,120,120
4616001,0.000,0.000,0.030,0.000,0.014,-0.010,0.000,0.000,-0.343,0.000,0.000,0.000,120,120,120,120
4623926,0.000,0.000,0.033,0.000,0.015,-0.009,0.000,0.000,-0.326,0.000,0.000,0.000,120,120,120,120
4631856,0.000,0.000,0.035,0.000,0.015,-0.008,0.000,0.000,-0.307,0.000,0.000,0.000,120,120,120,120
4639782,0.000,0.000,0.037,0.000,0.016,-0.007,0.000,0.000,-0.288,0.000,0.000,0.000,120,120,120,120
4647712,0.000,0.000,0.035,0.000,0.017,-0.006,0.000,0.000,-0.269,0.000,0.000,0.000,120,120,120,120
4655642,0.000,0.000,0.036,0.000,0.017,-0.006,0.000,0.000,-0.250,0.000,0.000,0.000,120,120,120,120
4663572,0.000,0.000,0.037,0.000,0.018,-0.005,0.000,0.000,-0.232,0.000,0.000,0.000,120,120,120,120
4671500,0.000,0.000,0.038,0.000,0.018,-0.005,0.000,0.000,-0.214,0.000,0.000,0.000,120,120,120,120
4679421,0.000,0.000,0.039,0.000,0.019,-0.004,0.000,0.000,-0.197,0.000,0.000,0.000,120,120,120,120
4687352,0.000,0.000,0.039,0.000,0.020,-0.004,0.000,0.000,-0.179,0.000,0.000,0.000,120,120,120,120
4695286,0.000,0.000,0.042,0.000,0.021,-0.003,0.000,0.000,-0.164,0.000,0.000,0.000,120,120,120,120
4703212,0.000,0.000,0.045,0.000,0.021,-0.003,0.000,0.000,-0.151,0.000,0.000,0.000,120,120,120,120
4711144,0.000,0.000,0.046,0.000,0.022,-0.003,0.000,0.000,-0.141,0.000,0.000,0.000,120,120,120,120
4719072,0.000,0.000,0.047,0.000,0.022,-0.002,0.000,0.000,-0.135,0.000,0.000,0.000,120,120,120,120
4727001,0.000,0.000,0.051,0.000,0.023,-0.002,0.000,0.000,-0.131,0.000,0.000,0.000,120,120,120,120
4734929,0.000,0.000,0.054,0.000,0.024,-0.002,0.000,0.000,-0.131,0.000,0.000,0.000,120,120,120,120
4742857,0.000,0.000,0.059,0.000,0.026,-0.001,0.000,0.000,-0.132,0.000,0.000,0.000,120,120,120,120
4750787,0.000,0.000,0.062,0.000,0.028,-0.001,0.000,0.000,-0.136,0.000,0.000,0.000,120,120,120,120
4758716,0.000,0.000,0.064,0.000,0.030,-0.001,0.000,0.000,-0.142,0.000,0.000,0.000,120,120,120,120
4766645,0.000,0.000,0.069,0.000,0.032,-0.001,0.000,0.000,-0.148,0.000,0.000,0.000,120,120,120,120
4774574,0.000,0.000,0.072,0.000,0.033,-0.001,0.000,0.000,-0.153,0.000,0.000,0.000,120,120,120,120
4782502,0.000,0.000,0.075,0.000,0.035,-0.001,0.000,0.000,-0.154,0.000,0.000,0.000,120,120,120,120
4790431,0.000,0.000,0.076,0.000,0.037,-0.001,0.000,0.000,-0.153,0.000,0.000,0.000,120,120,120,120
4798359,0.000,0.000,0.077,0.000,0.038,-0.000,0.000,0.000,-0.147,0.000,0.000,0.000,120,120,120,120
4806288,0.000,0.000,0.081,0.000,0.040,-0.000,0.000,0.000,-0.138,0.000,0.000,0.000,120,120,120,120
4814216,0.000,0.000,0.084,0.000,0.042,-0.000,0.000,0.000,-0.127,0.000,0.000,0.000,120,120,120,120
4822147,0.000,0.000,0.086,0.000,0.044,-0.000,0.000,0.000,-0.116,0.000,0.000,0.000,120,120,120,120
4830076,0.000,0.000,0.087,0.000,0.046,-0.000,0.000,0.000,-0.104,0.000,0.000,0.000,120,120,120,120
4838004,0.000,0.000,0.088,0.000,0.048,-0.000,0.000,0.000,-0.094,0.000,0.000,0.000,120,120,120,120
4845935,0.000,0.000,0.089,0.000,0.049,-0.000,0.000,0.000,-0.085,0.000,0.000,0.000,120,120,120,120
4853861,0.000,0.000,0.089,0.000,0.051,-0.000,0.000,0.000,-0.078,0.000,0.000,0.000,120,120,120,120
4861792,0.000,0.000,0.089,0.000,0.052,-0.000,0.000,0.000,-0.072,0.000,0.000,0.000,120,120,120,120
4869720,0.000,0.000,0.092,0.000,0.053,-0.000,0.000,0.000,-0.068,0.000,0.000,0.000,120,120,120,120
4877649,0.000,0.000,0.095,0.000,0.053,-0.000,0.000,0.000,-0.066,0.000,0.000,0.000,120,120,120,120
4885576,0.000,0.000,0.096,0.000,0.053,-0.000,0.000,0.000,-0.067,0.000,0.000,0.000,120,120,120,120
4893507,0.000,0.000,0.097,0.000,0.054,-0.000,0.000,0.000,-0.070,0.000,0.000,0.000,120,120,120,120
4901436,0.000,0.000,0.098,0.000,0.054,-0.000,0.000,0.000,-0.075,0.000,0.000,0.000,120,120,120,120
4909368,0.000,0.000,0.099,0.000,0.054,-0.000,0.000,0.000,-0.083,0.000,0.000,0.000,120,120,120,120
4917293,0.000,0.000,0.099,0.000,0.054,-0.000,0.000,0.000,-0.092,0.000,0.000,0.000,120,120,120,120
4925227,0.000,0.000,0.099,0.000,0.054,-0.000,0.000,0.000,-0.101,0.000,0.000,0.000,120,120,120,120
4933149,0.000,0.000,0.103,0.000,0.054,-0.000,0.000,0.000,-0.107,0.000,0.000,0.000,120,120,120,120
4941080,0.000,0.000,0.105,0.000,0.054,-0.000,0.000,0.000,-0.112,0.000,0.000,0.000,120,120,120,120
4949011,0.000,0.000,0.106,0.000,0.053,-0.000,0.000,0.000,-0.115,0.000,0.000,0.000,120,120,120,120
4956937,0.000,0.000,0.107,0.000,0.052,-0.000,0.000,0.000,-0.117,0.000,0.000,0.000,120,120,120,120
4964865,0.000,0.000,0.108,0.000,0.051,-0.000,0.000,0.000,-0.118,0.000,0.000,0.000,120,120,120,120
4972792,0.000,0.000,0.109,0.000,0.049,-0.000,0.000,0.000,-0.120,0.000,0.000,0.000,120,120,120,120
4980723,0.000,0.000,0.109,0.000,0.048,-0.000,0.000,0.000,-0.122,0.000,0.000,0.000,120,120,120,120
4988652,0.000,0.000,0.109,0.000,0.048,-0.000,0.000,0.000,-0.123,0.000,0.000,0.000,120,120,120,120
4996578,0.000,0.000,0.110,0.000,0.047,-0.000,0.000,0.000,-0.124,0.000,0.000,0.000,120,120,120,120
5004507,0.000,0.000,0.110,0.000,0.047,-0.000,0.000,0.000,-0.124,0.000,0.000,0.000,120,120,120,120
5012435,0.000,0.000,0.110,0.000,0.044,-0.000,0.000,0.000,-0.123,0.000,0.000,0.000,120,120,120,120
5020363,0.000,0.000,0.113,0.000,0.042,-0.000,0.000,0.000,-0.119,0.000,0.000,0.000,120,120,120,120
5028293,0.000,0.000,0.115,0.000,0.040,-0.000,0.000,0.000,-0.114,0.000,0.000,0.000,120,120,120,120
5036220,0.000,0.000,0.116,0.000,0.039,-0.000,0.000,0.000,-0.107,0.000,0.000,0.000,120,120,120,120
5044151,0.000,0.000,0.118,0.000,0.038,-0.000,0.000,0.000,-0.100,0.000,0.000,0.000,120,120,120,120
5052079,0.000,0.000,0.118,0.000,0.036,-0.000,0.000,0.000,-0.093,0.000,0.000,0.000,120,120,120,120
5060006,0.000,0.000,0.119,0.000,0.034,-0.000,0.000,0.000,-0.086,0.000,0.000,0.000,120,120,120,120
5067934,0.000,0.000,0.119,0.000,0.032,-0.000,0.000,0.000,-0.080,0.000,0.000,0.000,120,120,120,120
5075863,0.000,0.000,0.119,0.000,0.029,-0.000,0.000,0.000,-0.074,0.000,0.000,0.000,120,120,120,120
5083792,0.000,0.000,0.120,0.000,0.026,-0.000,0.000,0.000,-0.067,0.000,0.000,0.000,120,120,120,120
5091719,0.000,0.000,0.120,0.000,0.023,-0.000,0.000,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
5099649,0.000,0.000,0.120,0.000,0.021,-0.000,0.000,0.000,-0.052,0.000,0.000,0.000,120,120,120,120
5107577,0.000,0.000,0.120,0.000,0.018,-0.000,0.000,0.000,-0.043,0.000,0.000,0.000,120,120,120,120
5115506,0.000,0.000,0.120,0.000,0.016,-0.000,0.000,0.000,-0.034,0.000,0.000,0.000,120,120,120,120
5123436,0.000,0.000,0.120,0.000,0.013,-0.000,0.000,0.000,-0.025,0.000,0.000,0.000,120,120,120,120
5131362,0.000,0.000,0.120,0.000,0.012,-0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
5139290,0.000,0.000,0.120,0.000,0.010,-0.000,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
5147219,0.000,0.000,0.120,0.000,0.008,-0.000,0.000,0.000,-0.004,0.000,0.000,0.000,120,120,120,120
5155147,0.000,0.000,0.120,0.000,0.007,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
5163077,0.000,0.000,0.120,0.000,0.006,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
5171004,0.000,0.000,0.120,0.000,0.005,-0.000,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
5178933,0.000,0.000,0.120,0.000,0.004,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
5186862,0.000,0.000,0.120,0.000,0.004,-0.000,0.000,0.000,0.013,0.000,0.000,0.000,120,120,120,120
5194790,0.000,0.000,0.120,0.000,0.003,-0.000,0.000,0.000,0.016,0.000,0.000,0.000,120,120,120,120
5202718,0.000,0.000,0.120,0.000,0.002,-0.000,0.000,0.000,0.019,0.000,0.000,0.000,120,120,120,120
5210648,0.000,0.000,0.120,0.000,0.002,-0.000,0.000,0.000,0.021,0.000,0.000,0.000,120,120,120,120
5218576,0.000,0.000,0.120,0.000,0.002,-0.000,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
5226506,0.000,0.000,0.120,0.000,0.001,-0.000,0.000,0.000,0.023,0.000,0.000,0.000,120,120,120,120
5234432,0.000,0.000,0.120,0.000,0.001,-0.000,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
5242361,0.000,0.000,0.120,0.000,0.001,-0.000,0.000,0.000,0.021,0.000,0.000,0.000,120,120,120,120
5250289,0.000,0.000,0.120,0.000,0.001,-0.000,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
5258218,0.000,0.000,0.120,0.000,0.001,-0.000,0.000,0.000,0.015,0.000,0.000,0.000,120,120,120,120
5266148,0.000,0.000,0.120,0.000,0.001,-0.000,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
5274074,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.008,0.000,0.000,0.000,120,120,120,120
5282003,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
5289932,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5297861,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.004,0.000,0.000,0.000,120,120,120,120
5305790,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
5313716,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
5321646,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
5329575,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
5337503,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
5345430,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5353358,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
5361287,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
5369216,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.007,0.000,0.000,0.000,120,120,120,120
5377142,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
5385071,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
5392999,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
5400928,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.008,0.000,0.000,0.000,120,120,120,120
5408855,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
5416783,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
5424711,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
5432638,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
5440572,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
5448497,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
5456429,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
5464353,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
5472280,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
5480207,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
5488134,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
5496065,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
5503993,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
5511920,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
5519849,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
5527775,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
5535704,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
5543634,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
5551562,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
5559490,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
5567418,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
5575345,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
5583273,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.004,0.000,0.000,0.000,120,120,120,120
5591200,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
5611144,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
5614985,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
5622914,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
5630844,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5638769,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5646700,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5654626,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5662553,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
5670484,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
5678411,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5686339,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5694267,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5702194,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5710123,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5718050,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5725976,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5733906,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5741833,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5749760,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
5757689,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
5765616,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5773543,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
5781470,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
5789398,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
5797325,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5805252,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
5813180,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
5821107,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.004,0.000,0.000,0.000,120,120,120,120
5829033,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
5836963,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.007,0.000,0.000,0.000,120,120,120,120
5844888,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
5852817,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
5860745,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
5868674,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
5876600,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.013,0.000,0.000,0.000,120,120,120,120
5884530,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
5892456,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
5900383,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
5908312,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
5916240,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.007,0.000,0.000,0.000,120,120,120,120
5924166,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
5932093,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.004,0.000,0.000,0.000,120,120,120,120
5940020,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
5947948,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
5955877,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
5963801,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
5971735,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
5979662,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
5987584,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
5995510,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6003438,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6011366,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6019290,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6027220,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6035146,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6043071,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6051000,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6058928,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6066855,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6074782,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6082710,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6090636,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6098563,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6106491,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6114420,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
6122345,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
6130273,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
6138200,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
6146127,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.004,0.000,0.000,0.000,120,120,120,120
6154053,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
6161980,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
